iter	Passed	Remaining
3230	50269	61735
3231	50285	61721
3232	50300	61705
3233	50314	61687
3234	50326	61667
3235	50338	61647
3236	50350	61628
3237	50361	61606
3238	50373	61586
3239	50385	61566
3240	50398	61547
3241	50411	61528
3242	50426	61513
3243	50438	61493
3244	50450	61473
3245	50462	61453
3246	50473	61433
3247	50485	61413
3248	50497	61392
3249	50509	61372
3250	50519	61350
3251	50530	61330
3252	50542	61309
3253	50554	61289
3254	50567	61271
3255	50577	61249
3256	50588	61228
3257	50600	61208
3258	50633	61213
3259	50665	61217
3260	50693	61218
3261	50718	61213
3262	50731	61194
3263	50752	61185
3264	50775	61179
3265	50788	61160
3266	50800	61140
3267	50812	61120
3268	50825	61102
3269	50962	61232
3270	50980	61220
3271	51001	61210
3272	51017	61196
3273	51035	61183
3274	51050	61166
3275	51064	61150
3276	51078	61132
3277	51091	61113
3278	51103	61093
3279	51114	61072
3280	51127	61054
3281	51139	61033
3282	51152	61015
3283	51164	60995
3284	51176	60975
3285	51187	60954
3286	51199	60934
3287	51215	60919
3288	51226	60898
3289	51239	60880
3290	51252	60860
3291	51263	60840
3292	51275	60820
3293	51285	60798
3294	51296	60777
3295	51309	60758
3296	51321	60738
3297	51333	60719
3298	51345	60699
3299	51359	60681
3300	51370	60660
3301	51381	60640
3302	51393	60620
3303	51407	60602
3304	51420	60584
3305	51432	60564
3306	51445	60546
3307	51458	60527
3308	51470	60508
3309	51483	60488
3310	51497	60472
3311	51510	60452
3312	51524	60435
3313	51538	60418
3314	51552	60401
3315	51566	60383
3316	51578	60364
3317	51591	60345
3318	51650	60380
3319	51678	60379
3320	51691	60361
3321	51706	60344
3322	51720	60327
3323	51734	60310
3324	51748	60292
3325	51764	60278
3326	51780	60262
3327	51803	60256
3328	51826	60248
3329	51841	60233
3330	51863	60224
3331	51880	60210
3332	51896	60195
3333	51909	60177
3334	51923	60160
3335	51935	60140
3336	51949	60121
3337	51966	60108
3338	52074	60200
3339	52129	60230
3340	52148	60218
3341	52165	60204
3342	52179	60187
3343	52194	60170
3344	52207	60152
3345	52221	60134
3346	52235	60116
3347	52249	60099
3348	52262	60080
3349	52275	60062
3350	52289	60044
3351	52305	60029
3352	52317	60009
3353	52331	59992
3354	52346	59976
3355	52361	59959
3356	52373	59940
3357	52386	59921
3358	52400	59904
3359	52412	59884
3360	52425	59865
3361	52440	59849
3362	52455	59833
3363	52469	59815
3364	52481	59796
3365	52495	59778
3366	52506	59757
3367	52518	59738
3368	52531	59720
3369	52543	59700
3370	52556	59681
3371	52570	59664
3372	52587	59650
3373	52601	59632
3374	52614	59614
3375	52630	59598
3376	52642	59579
3377	52656	59562
3378	52673	59547
3379	52686	59529
3380	52697	59509
3381	52709	59489
3382	52721	59469
3383	52735	59451
3384	52746	59431
3385	52761	59414
3386	52774	59396
3387	52788	59378
3388	52800	59359
3389	52813	59340
3390	52826	59323
3391	52841	59306
3392	52854	59288
3393	52868	59270
3394	52881	59252
3395	52893	59232
3396	52908	59216
3397	52921	59198
3398	52933	59178
3399	52946	59159
3400	52957	59138
3401	52973	59123
3402	52989	59108
3403	53004	59092
3404	53016	59073
3405	53028	59053
3406	53044	59038
3407	53060	59023
3408	53078	59010
3409	53095	58996
3410	53110	58980
3411	53186	59032
3412	53279	59102
3413	53298	59090
3414	53314	59075
3415	53331	59061
3416	53347	59046
3417	53363	59030
3418	53378	59014
3419	53394	58999
3420	53408	58981
3421	53422	58964
3422	53436	58946
3423	53450	58929
3424	53463	58911
3425	53478	58894
3426	53494	58879
3427	53508	58862
3428	53521	58844
3429	53533	58824
3430	53544	58803
3431	53556	58784
3432	53570	58766
3433	53582	58746
3434	53592	58725
3435	53605	58707
3436	53617	58687
3437	53629	58667
3438	53640	58647
3439	53652	58628
3440	53664	58608
3441	53677	58589
3442	53688	58568
3443	53703	58553
3444	53718	58536
3445	53732	58519
3446	53743	58499
3447	53754	58478
3448	53766	58458
3449	53778	58439
3450	53790	58420
3451	53803	58401
3452	53818	58384
3453	53831	58366
3454	53848	58352
3455	53862	58335
3456	53876	58317
3457	53888	58298
3458	53899	58278
3459	53913	58261
3460	53926	58242
3461	53938	58223
3462	53952	58205
3463	53966	58188
3464	53980	58171
3465	53992	58152
3466	54005	58133
3467	54017	58114
3468	54029	58094
3469	54041	58075
3470	54053	58056
3471	54065	58036
3472	54076	58015
3473	54088	57996
3474	54100	57976
3475	54114	57959
3476	54208	58028
3477	54264	58055
3478	54279	58039
3479	54453	58193
3480	54467	58176
3481	54484	58161
3482	54500	58146
3483	54513	58128
3484	54527	58110
3485	54541	58093
3486	54553	58073
3487	54565	58053
3488	54578	58035
3489	54590	58016
3490	54602	57996
3491	54614	57976
3492	54630	57962
3493	54645	57945
3494	54660	57929
3495	54674	57911
3496	54689	57895
3497	54703	57877
3498	54718	57861
3499	54736	57848
3500	54752	57833
3501	54770	57819
3502	54784	57802
3503	54798	57785
3504	54810	57766
3505	54827	57751
3506	54841	57734
3507	54855	57716
3508	54867	57697
3509	54880	57679
3510	54894	57662
3511	54908	57644
3512	54922	57626
3513	54935	57608
3514	54948	57590
3515	54962	57572
3516	54979	57558
3517	54992	57540
3518	55003	57520
3519	55017	57502
3520	55030	57484
3521	55045	57467
3522	55059	57451
3523	55072	57432
3524	55084	57412
3525	55097	57394
3526	55109	57375
3527	55120	57354
3528	55132	57335
3529	55146	57317
3530	55160	57300
3531	55175	57284
3532	55188	57266
3533	55211	57258
3534	55226	57241
3535	55244	57228
3536	55267	57221
3537	55283	57205
3538	55298	57188
3539	55317	57177
3540	55330	57159
3541	55346	57143
3542	55362	57128
3543	55378	57112
3544	55391	57094
3545	55406	57078
3546	55419	57059
3547	55432	57042
3548	55447	57025
3549	55607	57158
3550	55622	57142
3551	55641	57129
3552	55659	57116
3553	55675	57100
3554	55689	57083
3555	55706	57069
3556	55722	57054
3557	55738	57038
3558	55752	57021
3559	55767	57005
3560	55780	56986
3561	55794	56969
3562	55808	56952
3563	55825	56937
3564	55837	56918
3565	55854	56904
3566	55875	56893
3567	55891	56877
3568	55906	56862
3569	55922	56846
3570	55936	56829
3571	55953	56814
3572	55972	56802
3573	55993	56792
3574	56011	56779
3575	56028	56764
3576	56049	56754
3577	56074	56747
3578	56095	56737
3579	56108	56719
3580	56120	56700
3581	56131	56680
3582	56144	56661
3583	56155	56641
3584	56167	56621
3585	56179	56602
3586	56191	56583
3587	56202	56562
3588	56214	56543
3589	56227	56525
3590	56241	56507
3591	56252	56487
3592	56265	56468
3593	56276	56448
3594	56288	56429
3595	56299	56409
3596	56309	56387
3597	56320	56367
3598	56331	56346
3599	56342	56327
3600	56353	56306
3601	56365	56286
3602	56377	56268
3603	56391	56250
3604	56402	56230
3605	56413	56210
3606	56424	56190
3607	56435	56169
3608	56445	56148
3609	56458	56130
3610	56471	56111
3611	56483	56092
3612	56494	56072
3613	56506	56053
3614	56519	56034
3615	56532	56016
3616	56543	55996
3617	56559	55980
3618	56573	55964
3619	56588	55947
3620	56600	55928
3621	56894	56187
3622	56903	56165
3623	56914	56144
3624	56924	56123
3625	56933	56101
3626	56943	56079
3627	56952	56058
3628	56962	56036
3629	56971	56013
3630	56980	55991
3631	56990	55970
3632	56999	55948
3633	57009	55926
3634	57018	55904
3635	57027	55882
3636	57036	55860
3637	57045	55838
3638	57055	55816
3639	57064	55794
3640	57075	55774
3641	57085	55753
3642	57096	55732
3643	57106	55711
3644	57118	55692
3645	57129	55671
3646	57139	55651
3647	57149	55630
3648	57158	55608
3649	57213	55630
3650	57225	55610
3651	57236	55590
3652	57247	55570
3653	57256	55548
3654	57288	55548
3655	57392	55618
3656	57456	55649
3657	57496	55657
3658	57532	55661
3659	57543	55641
3660	57553	55619
3661	57603	55636
3662	57756	55754
3663	57904	55866
3664	57959	55887
3665	58110	56002
3666	58123	55983
3667	58138	55966
3668	58150	55947
3669	58162	55928
3670	58174	55908
3671	58187	55889
3672	58199	55870
3673	58215	55854
3674	58231	55838
3675	58244	55820
3676	58258	55802
3677	58271	55784
3678	58283	55764
3679	58295	55744
3680	58306	55724
3681	58318	55704
3682	58330	55685
3683	58341	55665
3684	58355	55647
3685	58367	55627
3686	58378	55607
3687	58389	55587
3688	58400	55567
3689	58413	55547
3690	58426	55530
3691	58439	55511
3692	58452	55492
3693	58468	55477
3694	58482	55459
3695	58495	55440
3696	58509	55423
3697	58527	55409
3698	58544	55394
3699	58559	55378
3700	58572	55360
3701	58590	55346
3702	58601	55325
3703	58611	55304
3704	58621	55282
3705	58630	55261
3706	58640	55239
3707	58650	55217
3708	58660	55196
3709	58672	55177
3710	58683	55156
3711	58695	55137
3712	58705	55116
3713	58717	55097
3714	58728	55076
3715	58740	55057
3716	58750	55036
3717	58760	55014
3718	58770	54993
3719	58780	54972
3720	58793	54953
3721	58804	54933
3722	58817	54915
3723	58828	54894
3724	58838	54873
3725	58848	54852
3726	58858	54831
3727	58869	54810
3728	58881	54791
3729	58899	54778
3730	58912	54760
3731	58925	54740
3732	58941	54725
3733	58952	54705
3734	58965	54686
3735	58976	54667
3736	58988	54647
3737	59000	54628
3738	59012	54609
3739	59024	54590
3740	59035	54569
3741	59047	54550
3742	59057	54529
3743	59066	54506
3744	59075	54485
3745	59085	54464
3746	59095	54443
3747	59141	54455
3748	59185	54464
3749	59193	54442
3750	59203	54421
3751	59212	54399
3752	59221	54377
3753	59228	54353
3754	59237	54330
3755	59244	54307
3756	59252	54284
3757	59260	54261
3758	59269	54239
3759	59277	54216
3760	59286	54194
3761	59295	54172
3762	59303	54149
3763	59311	54127
3764	59320	54105
3765	59328	54082
3766	59336	54059
3767	59344	54036
3768	59353	54014
3769	59361	53991
3770	59369	53969
3771	59377	53946
3772	59386	53924
3773	59394	53902
3774	59404	53880
3775	59415	53861
3776	59423	53838
3777	59432	53816
3778	59441	53794
3779	59449	53772
3780	59459	53751
3781	59469	53730
3782	59480	53709
3783	59489	53688
3784	59498	53666
3785	59508	53645
3786	59518	53624
3787	59526	53602
3788	59536	53581
3789	59546	53560
3790	59555	53539
3791	59565	53518
3792	59576	53497
3793	59587	53477
3794	59596	53456
3795	59607	53436
3796	59619	53416
3797	59630	53397
3798	59640	53376
3799	59650	53355
3800	59659	53334
3801	59670	53314
3802	59679	53292
3803	59688	53271
3804	59698	53249
3805	59706	53228
3806	59716	53206
3807	59726	53185
3808	59734	53163
3809	59743	53142
3810	59752	53120
3811	59761	53098
3812	59771	53077
3813	59782	53057
3814	59792	53037
3815	59804	53018
3816	59815	52998
3817	59826	52979
3818	59837	52959
3819	59847	52938
3820	59857	52917
3821	59867	52897
3822	59879	52878
3823	59889	52857
3824	59900	52837
3825	59911	52817
3826	59921	52797
3827	59932	52777
3828	59942	52756
3829	59958	52741
3830	59969	52721
3831	59979	52700
3832	59990	52681
3833	60001	52661
3834	60013	52642
3835	60025	52623
3836	60035	52603
3837	60045	52582
3838	60055	52562
3839	60066	52542
3840	60077	52522
3841	60087	52502
3842	60097	52481
3843	60108	52462
3844	60119	52442
3845	60128	52421
3846	60139	52401
3847	60149	52381
3848	60159	52360
3849	60170	52340
3850	60276	52403
3851	60287	52384
3852	60302	52367
3853	60316	52350
3854	60326	52329
3855	60337	52310
3856	60348	52290
3857	60358	52269
3858	60370	52250
3859	60383	52233
3860	60395	52214
3861	60406	52194
3862	60418	52176
3863	60431	52158
3864	60442	52138
3865	60453	52119
3866	60463	52098
3867	60473	52077
3868	60483	52057
3869	60493	52036
3870	60502	52015
3871	60513	51995
3872	60524	51976
3873	60533	51954
3874	60543	51934
3875	60553	51913
3876	60564	51894
3877	60575	51874
3878	60585	51854
3879	60596	51835
3880	60613	51820
3881	60628	51804
3882	60638	51784
3883	60653	51767
3884	60665	51749
3885	60676	51729
3886	60686	51709
3887	60696	51688
3888	60707	51669
3889	60717	51649
3890	60728	51629
3891	60739	51609
3892	60749	51589
3893	60761	51570
3894	60771	51550
3895	60782	51531
3896	60792	51510
3897	60801	51489
3898	60810	51468
3899	60819	51447
3900	60829	51426
3901	60839	51406
3902	60894	51424
3903	60968	51457
3904	60983	51441
3905	60994	51421
3906	61017	51412
3907	61027	51392
3908	61038	51372
3909	61049	51353
3910	61060	51334
3911	61074	51316
3912	61083	51296
3913	61093	51275
3914	61102	51254
3915	61112	51233
3916	61122	51213
3917	61131	51192
3918	61140	51171
3919	61150	51150
3920	61159	51130
3921	61168	51108
3922	61177	51087
3923	61186	51066
3924	61194	51044
3925	61203	51023
3926	61211	51002
3927	61221	50981
3928	61229	50960
3929	61240	50939
3930	61249	50919
3931	61260	50899
3932	61271	50880
3933	61367	50931
3934	61375	50910
3935	61385	50889
3936	61394	50868
3937	61446	50882
3938	61463	50868
3939	61471	50846
3940	61480	50825
3941	61489	50804
3942	61498	50783
3943	61506	50761
3944	61515	50740
3945	61523	50718
3946	61533	50698
3947	61541	50676
3948	61550	50655
3949	61559	50634
3950	61567	50613
3951	61576	50592
3952	61586	50571
3953	61595	50550
3954	61604	50529
3955	61612	50508
3956	61620	50486
3957	61629	50465
3958	61637	50443
3959	61646	50422
3960	61654	50400
3961	61661	50378
3962	61669	50356
3963	61677	50334
3964	61685	50312
3965	61694	50291
3966	61702	50269
3967	61709	50248
3968	61718	50226
3969	61726	50204
3970	61733	50183
3971	61741	50161
3972	61749	50139
3973	61757	50118
3974	61765	50096
3975	61774	50075
3976	61782	50053
3977	61790	50032
3978	61799	50011
3979	61807	49989
3980	61816	49969
3981	61824	49947
3982	61832	49925
3983	61840	49903
3984	61848	49882
3985	61856	49860
3986	61864	49839
3987	61873	49818
3988	61882	49797
3989	61890	49776
3990	61899	49755
3991	61908	49734
3992	61917	49713
3993	61924	49691
3994	61933	49670
3995	61940	49648
3996	61948	49627
3997	61956	49605
3998	61965	49584
3999	61972	49562
4000	61981	49541
4001	61990	49520
4002	61997	49499
4003	62006	49478
4004	62014	49457
4005	62023	49436
4006	62031	49414
4007	62042	49395
4008	62051	49374
4009	62060	49354
4010	62068	49332
4011	62077	49312
4012	62085	49290
4013	62094	49270
4014	62103	49249
4015	62111	49228
4016	62119	49207
4017	62128	49186
4018	62136	49165
4019	62144	49143
4020	62153	49123
4021	62161	49101
4022	62170	49081
4023	62178	49060
4024	62190	49041
4025	62201	49022
4026	62209	49001
4027	62218	48980
4028	62226	48959
4029	62234	48937
4030	62240	48915
4031	62249	48894
4032	62256	48873
4033	62264	48851
4034	62272	48830
4035	62280	48808
4036	62288	48787
4037	62296	48766
4038	62304	48745
4039	62312	48724
4040	62320	48702
4041	62328	48681
4042	62337	48661
4043	62346	48640
4044	62420	48671
4045	62431	48651
4046	62438	48630
4047	62447	48609
4048	62455	48588
4049	62463	48567
4050	62471	48545
4051	62479	48524
4052	62486	48502
4053	62493	48481
4054	62502	48460
4055	62510	48439
4056	62518	48418
4057	62525	48396
4058	62533	48375
4059	62541	48354
4060	62549	48333
4061	62558	48312
4062	62565	48291
4063	62574	48270
4064	62581	48248
4065	62589	48227
4066	62597	48206
4067	62605	48185
4068	62613	48164
4069	62622	48143
4070	62629	48122
4071	62639	48102
4072	62646	48081
4073	62656	48061
4074	62664	48039
4075	62672	48019
4076	62681	47998
4077	62691	47979
4078	62700	47958
4079	62709	47938
4080	62717	47918
4081	62726	47897
4082	62735	47877
4083	62743	47856
4084	62752	47836
4085	62759	47814
4086	62769	47794
4087	62778	47774
4088	62787	47754
4089	62796	47734
4090	62805	47714
4091	62814	47694
4092	62822	47673
4093	62831	47652
4094	62838	47631
4095	62848	47611
4096	62859	47593
4097	62869	47574
4098	62878	47553
4099	62887	47533
4100	62896	47513
4101	62906	47494
4102	62916	47474
4103	62925	47454
4104	62934	47434
4105	62943	47414
4106	62952	47394
4107	62961	47374
4108	62970	47354
4109	62980	47334
4110	62989	47315
4111	62997	47294
4112	63007	47274
4113	63016	47255
4114	63027	47236
4115	63039	47218
4116	63050	47199
4117	63060	47180
4118	63070	47161
4119	63078	47140
4120	63088	47120
4121	63097	47101
4122	63106	47081
4123	63117	47062
4124	63125	47042
4125	63134	47021
4126	63143	47001
4127	63151	46980
4128	63159	46960
4129	63169	46940
4130	63179	46922
4131	63189	46902
4132	63199	46883
4133	63208	46863
4134	63218	46844
4135	63226	46823
4136	63235	46803
4137	63244	46783
4138	63253	46763
4139	63262	46743
4140	63270	46723
4141	63280	46704
4142	63288	46683
4143	63298	46664
4144	63307	46644
4145	63317	46625
4146	63326	46605
4147	63334	46585
4148	63343	46565
4149	63352	46544
4150	63361	46525
4151	63370	46505
4152	63379	46485
4153	63388	46465
4154	63398	46446
4155	63408	46427
4156	63512	46477
4157	63526	46460
4158	63538	46443
4159	63549	46424
4160	63562	46408
4161	63573	46389
4162	63588	46374
4163	63599	46355
4164	63610	46336
4165	63619	46317
4166	63629	46298
4167	63638	46278
4168	63646	46257
4169	63655	46237
4170	63663	46217
4171	63672	46197
4172	63680	46176
4173	63689	46157
4174	63697	46137
4175	63706	46116
4176	63716	46097
4177	63725	46078
4178	63733	46057
4179	63741	46037
4180	63750	46017
4181	63758	45996
4182	63766	45976
4183	63774	45956
4184	63784	45936
4185	63792	45916
4186	63801	45896
4187	63809	45876
4188	63818	45856
4189	63828	45837
4190	63837	45817
4191	63847	45799
4192	63856	45779
4193	63866	45760
4194	63874	45740
4195	63883	45720
4196	63892	45700
4197	63900	45679
4198	63909	45660
4199	63921	45642
4200	63933	45625
4201	63947	45609
4202	63963	45594
4203	63974	45576
4204	63986	45558
4205	63997	45540
4206	64006	45521
4207	64016	45502
4208	64027	45483
4209	64036	45464
4210	64057	45453
4211	64066	45433
4212	64075	45413
4213	64083	45393
4214	64092	45374
4215	64101	45354
4216	64110	45335
4217	64122	45317
4218	64130	45297
4219	64140	45278
4220	64149	45258
4221	64157	45238
4222	64167	45219
4223	64175	45199
4224	64184	45179
4225	64192	45159
4226	64200	45139
4227	64208	45119
4228	64217	45099
4229	64225	45079
4230	64234	45059
4231	64241	45038
4232	64250	45019
4233	64258	44999
4234	64267	44979
4235	64275	44959
4236	64283	44938
4237	64291	44918
4238	64299	44898
4239	64307	44878
4240	64315	44858
4241	64323	44838
4242	64331	44818
4243	64339	44798
4244	64348	44778
4245	64356	44758
4246	64364	44738
4247	64372	44717
4248	64379	44697
4249	64387	44677
4250	64396	44657
4251	64405	44638
4252	64414	44619
4253	64422	44599
4254	64431	44579
4255	64440	44559
4256	64449	44541
4257	64459	44522
4258	64467	44501
4259	64475	44482
4260	64484	44462
4261	64493	44443
4262	64503	44424
4263	64592	44460
4264	64599	44439
4265	64607	44419
4266	64618	44401
4267	64658	44403
4268	64696	44403
4269	64720	44395
4270	64729	44375
4271	64745	44361
4272	64761	44346
4273	64770	44326
4274	64777	44306
4275	64786	44286
4276	64794	44267
4277	64803	44247
4278	64810	44227
4279	64819	44207
4280	64827	44187
4281	64836	44167
4282	64845	44148
4283	64852	44128
4284	64860	44108
4285	64867	44087
4286	64875	44067
4287	64883	44047
4288	64891	44027
4289	64899	44007
4290	64906	43987
4291	64915	43967
4292	64925	43949
4293	64934	43929
4294	64943	43910
4295	64951	43890
4296	64959	43870
4297	64967	43850
4298	64976	43831
4299	64984	43811
4300	64992	43791
4301	65000	43771
4302	65007	43751
4303	65016	43731
4304	65025	43712
4305	65038	43696
4306	65046	43676
4307	65056	43657
4308	65064	43638
4309	65074	43619
4310	65082	43599
4311	65092	43580
4312	65102	43562
4313	65111	43543
4314	65120	43524
4315	65128	43504
4316	65137	43485
4317	65147	43466
4318	65157	43448
4319	65168	43430
4320	65181	43413
4321	65190	43395
4322	65201	43377
4323	65210	43358
4324	65224	43342
4325	65233	43323
4326	65243	43304
4327	65254	43287
4328	65264	43268
4329	65274	43250
4330	65287	43233
4331	65298	43215
4332	65310	43198
4333	65323	43182
4334	65334	43164
4335	65346	43147
4336	65356	43129
4337	65369	43112
4338	65380	43094
4339	65391	43076
4340	65401	43058
4341	65413	43041
4342	65425	43024
4343	65437	43007
4344	65448	42989
4345	65459	42971
4346	65469	42953
4347	65479	42934
4348	65489	42916
4349	65498	42897
4350	65507	42878
4351	65516	42859
4352	65527	42841
4353	65536	42822
4354	65545	42804
4355	65555	42785
4356	65564	42766
4357	65574	42748
4358	65584	42730
4359	65773	42827
4360	65780	42807
4361	65788	42788
4362	65796	42768
4363	65805	42749
4364	65812	42728
4365	65819	42708
4366	65827	42688
4367	65835	42669
4368	65843	42649
4369	65851	42630
4370	65859	42610
4371	65868	42591
4372	65875	42571
4373	65883	42551
4374	65891	42531
4375	65899	42512
4376	65907	42492
4377	65915	42473
4378	65924	42453
4379	65932	42434
4380	65941	42415
4381	65949	42396
4382	65957	42376
4383	65966	42357
4384	65974	42338
4385	65987	42321
4386	65998	42304
4387	66009	42286
4388	66019	42268
4389	66032	42251
4390	66042	42233
4391	66052	42215
4392	66063	42197
4393	66074	42180
4394	66085	42162
4395	66096	42144
4396	66109	42128
4397	66121	42111
4398	66133	42094
4399	66145	42077
4400	66158	42061
4401	66169	42043
4402	66180	42026
4403	66196	42011
4404	66271	42034
4405	66295	42025
4406	66308	42008
4407	66321	41992
4408	66334	41975
4409	66344	41958
4410	66356	41941
4411	66370	41925
4412	66381	41907
4413	66394	41891
4414	66406	41874
4415	66417	41856
4416	66428	41839
4417	66440	41822
4418	66456	41807
4419	66470	41792
4420	66484	41776
4421	66498	41760
4422	66510	41743
4423	66521	41726
4424	66531	41707
4425	66539	41688
4426	66549	41670
4427	66560	41653
4428	66570	41634
4429	66580	41616
4430	66589	41598
4431	66597	41578
4432	66607	41560
4433	66616	41541
4434	66625	41522
4435	66634	41503
4436	66643	41484
4437	66651	41465
4438	66659	41446
4439	66667	41427
4440	66676	41407
4441	66684	41388
4442	66693	41370
4443	66700	41350
4444	66709	41331
4445	66717	41312
4446	66727	41293
4447	66735	41274
4448	66743	41255
4449	66751	41236
4450	66761	41217
4451	66785	41208
4452	66853	41226
4453	66861	41206
4454	66868	41187
4455	66877	41168
4456	66885	41148
4457	66892	41128
4458	66899	41109
4459	66906	41089
4460	66914	41069
4461	66923	41050
4462	66931	41031
4463	66938	41011
4464	66946	40992
4465	66953	40972
4466	66961	40953
4467	66968	40933
4468	66975	40913
4469	66983	40894
4470	66990	40874
4471	66998	40855
4472	67006	40835
4473	67014	40816
4474	67021	40796
4475	67029	40777
4476	67035	40757
4477	67043	40738
4478	67051	40719
4479	67062	40701
4480	67070	40682
4481	67079	40663
4482	67087	40644
4483	67097	40626
4484	67105	40607
4485	67113	40588
4486	67122	40569
4487	67131	40550
4488	67139	40531
4489	67147	40512
4490	67156	40494
4491	67165	40475
4492	67173	40456
4493	67181	40437
4494	67190	40419
4495	67199	40400
4496	67209	40382
4497	67217	40363
4498	67225	40344
4499	67234	40325
4500	67242	40306
4501	67251	40287
4502	67258	40268
4503	67267	40249
4504	67274	40230
4505	67283	40211
4506	67291	40192
4507	67302	40175
4508	67310	40156
4509	67319	40138
4510	67329	40119
4511	67337	40101
4512	67346	40082
4513	67355	40063
4514	67364	40045
4515	67372	40026
4516	67383	40009
4517	67392	39990
4518	67401	39972
4519	67409	39953
4520	67418	39934
4521	67426	39916
4522	67435	39897
4523	67444	39879
4524	67452	39860
4525	67463	39842
4526	67471	39824
4527	67480	39805
4528	67489	39787
4529	67499	39769
4530	67509	39751
4531	67518	39733
4532	67530	39716
4533	67539	39698
4534	67548	39679
4535	67557	39661
4536	67566	39643
4537	67576	39625
4538	67584	39606
4539	67594	39588
4540	67603	39570
4541	67613	39553
4542	67622	39534
4543	67631	39516
4544	67642	39498
4545	67652	39481
4546	67662	39463
4547	67671	39445
4548	67680	39426
4549	67689	39408
4550	67698	39390
4551	67708	39372
4552	67717	39354
4553	67726	39336
4554	67735	39317
4555	67744	39299
4556	67753	39281
4557	67761	39262
4558	67771	39244
4559	67779	39226
4560	67789	39208
4561	67799	39190
4562	67808	39172
4563	67818	39154
4564	67828	39137
4565	67921	39167
4566	67930	39148
4567	67939	39130
4568	67949	39113
4569	67959	39095
4570	67968	39077
4571	67977	39059
4572	67986	39040
4573	67995	39022
4574	68003	39003
4575	68011	38984
4576	68020	38966
4577	68029	38948
4578	68037	38929
4579	68046	38911
4580	68053	38892
4581	68062	38873
4582	68070	38854
4583	68079	38836
4584	68088	38818
4585	68097	38800
4586	68107	38782
4587	68115	38763
4588	68129	38748
4589	68142	38732
4590	68152	38715
4591	68163	38697
4592	68172	38679
4593	68182	38662
4594	68192	38645
4595	68203	38627
4596	68213	38610
4597	68224	38593
4598	68234	38575
4599	68244	38557
4600	68253	38539
4601	68262	38522
4602	68273	38504
4603	68283	38487
4604	68292	38469
4605	68302	38451
4606	68311	38433
4607	68320	38415
4608	68329	38397
4609	68339	38379
4610	68349	38362
4611	68362	38346
4612	68372	38329
4613	68383	38312
4614	68393	38294
4615	68402	38276
4616	68413	38259
4617	68421	38240
4618	68430	38222
4619	68441	38205
4620	68476	38202
4621	68516	38201
4622	68562	38204
4623	68590	38196
4624	68600	38178
4625	68627	38170
4626	68640	38155
4627	68650	38137
4628	68659	38119
4629	68668	38101
4630	68677	38083
4631	68687	38065
4632	68696	38047
4633	68706	38030
4634	68715	38012
4635	68725	37994
4636	68735	37977
4637	68744	37959
4638	68755	37942
4639	68764	37924
4640	68777	37908
4641	68787	37891
4642	68797	37873
4643	68807	37855
4644	68817	37838
4645	68827	37820
4646	68837	37803
4647	68847	37786
4648	68856	37768
4649	68865	37750
4650	68875	37732
4651	68885	37715
4652	68896	37698
4653	68908	37682
4654	68919	37664
4655	69057	37717
4656	69069	37701
4657	69082	37685
4658	69096	37670
4659	69104	37651
4660	69113	37633
4661	69120	37614
4662	69128	37595
4663	69135	37576
4664	69143	37558
4665	69150	37539
4666	69158	37520
4667	69166	37502
4668	69174	37483
4669	69181	37464
4670	69189	37446
4671	69197	37427
4672	69206	37409
4673	69213	37390
4674	69223	37373
4675	69230	37354
4676	69239	37336
4677	69247	37317
4678	69256	37299
4679	69264	37281
4680	69273	37263
4681	69281	37245
4682	69289	37226
4683	69297	37208
4684	69305	37189
4685	69312	37171
4686	69320	37152
4687	69327	37133
4688	69335	37115
4689	69343	37096
4690	69352	37078
4691	69365	37062
4692	69375	37045
4693	69384	37027
4694	69393	37009
4695	69404	36993
4696	69414	36975
4697	69424	36958
4698	69434	36941
4699	69441	36922
4700	69450	36904
4701	69458	36885
4702	69466	36867
4703	69475	36849
4704	69484	36832
4705	69497	36816
4706	69547	36820
4707	69558	36803
4708	69575	36789
4709	69584	36772
4710	69593	36754
4711	69602	36736
4712	69610	36718
4713	69619	36699
4714	69627	36682
4715	69635	36663
4716	69644	36645
4717	69652	36627
4718	69663	36610
4719	69673	36593
4720	69682	36575
4721	69691	36557
4722	69700	36539
4723	69708	36521
4724	69716	36503
4725	69724	36485
4726	69732	36466
4727	69741	36448
4728	69749	36430
4729	69758	36412
4730	69765	36394
4731	69774	36376
4732	69782	36358
4733	69792	36340
4734	69801	36323
4735	69808	36304
4736	69817	36286
4737	69824	36268
4738	69833	36250
4739	69840	36231
4740	69848	36213
4741	69856	36195
4742	69864	36177
4743	69872	36158
4744	69880	36140
4745	69889	36122
4746	69897	36104
4747	69905	36086
4748	69914	36068
4749	69922	36050
4750	69930	36032
4751	69939	36014
4752	69948	35996
4753	69955	35978
4754	69963	35960
4755	69971	35942
4756	69981	35924
4757	69989	35906
4758	69999	35889
4759	70007	35871
4760	70016	35853
4761	70026	35836
4762	70036	35819
4763	70143	35852
4764	70152	35834
4765	70161	35816
4766	70170	35799
4767	70179	35781
4768	70187	35763
4769	70197	35746
4770	70208	35729
4771	70217	35712
4772	70226	35694
4773	70235	35676
4774	70243	35658
4775	70252	35640
4776	70260	35622
4777	70270	35605
4778	70278	35587
4779	70287	35570
4780	70297	35553
4781	70312	35538
4782	70322	35521
4783	70333	35504
