iter	RMSE
3221	22668.39002
3222	22665.42235
3223	22664.42203
3224	22662.29329
3225	22661.70196
3226	22661.69647
3227	22660.19795
3228	22658.82647
3229	22658.24392
3230	22656.85198
3231	22655.82205
3232	22654.24642
3233	22652.91942
3234	22652.24941
3235	22651.02622
3236	22649.9255
3237	22649.69311
3238	22649.33358
3239	22647.26015
3240	22646.70607
3241	22645.16012
3242	22644.10445
3243	22641.30773
3244	22640.4302
3245	22638.99598
3246	22637.79381
3247	22636.2622
3248	22634.81359
3249	22633.44755
3250	22632.35464
3251	22631.35414
3252	22629.94459
3253	22628.60198
3254	22626.95059
3255	22626.38851
3256	22624.2556
3257	22622.87358
3258	22622.31905
3259	22620.04816
3260	22619.06029
3261	22618.65195
3262	22617.18326
3263	22615.70277
3264	22613.6569
3265	22612.7474
3266	22612.26343
3267	22611.21226
3268	22609.70687
3269	22608.45704
3270	22607.53244
3271	22606.9228
3272	22606.16968
3273	22604.90342
3274	22604.05928
3275	22602.57259
3276	22601.47338
3277	22600.10697
3278	22598.94334
3279	22598.09231
3280	22596.11218
3281	22594.83875
3282	22594.17054
3283	22593.00924
3284	22592.10802
3285	22591.36227
3286	22590.29467
3287	22589.33488
3288	22588.5766
3289	22587.46683
3290	22585.491
3291	22583.26789
3292	22580.13362
3293	22579.6177
3294	22578.51152
3295	22577.305
3296	22576.19904
3297	22575.0299
3298	22573.1796
3299	22570.79256
3300	22568.40591
3301	22567.63794
3302	22565.93451
3303	22564.8323
3304	22563.39639
3305	22561.83603
3306	22559.82859
3307	22558.92166
3308	22558.26384
3309	22557.51938
3310	22556.20105
3311	22553.90219
3312	22553.05372
3313	22551.03429
3314	22549.90313
3315	22547.94272
3316	22546.92563
3317	22545.56344
3318	22544.16939
3319	22542.53723
3320	22541.04244
3321	22540.16732
3322	22537.93312
3323	22535.92951
3324	22535.45101
3325	22534.36437
3326	22532.85351
3327	22530.63008
3328	22528.17953
3329	22527.17769
3330	22525.88021
3331	22525.38375
3332	22524.29659
3333	22523.42051
3334	22522.15246
3335	22521.85675
3336	22520.49357
3337	22518.48927
3338	22517.48175
3339	22515.693
3340	22514.14077
3341	22512.95381
3342	22511.11848
3343	22509.33022
3344	22508.49543
3345	22507.25549
3346	22506.17883
3347	22504.83758
3348	22504.06384
3349	22502.01484
3350	22499.73087
3351	22498.77945
3352	22498.20644
3353	22496.88609
3354	22494.99436
3355	22493.90721
3356	22493.75324
3357	22492.15578
3358	22490.97539
3359	22490.41497
3360	22488.39732
3361	22487.52597
3362	22486.72276
3363	22484.80727
3364	22483.89726
3365	22482.58959
3366	22482.07419
3367	22481.17279
3368	22480.2796
3369	22478.73718
3370	22477.62148
3371	22476.53064
3372	22475.97298
3373	22475.03317
3374	22474.29288
3375	22472.73201
3376	22472.22866
3377	22471.55982
3378	22470.51851
3379	22468.61857
3380	22467.95484
3381	22467.4944
3382	22467.39893
3383	22466.28628
3384	22465.40633
3385	22464.03322
3386	22463.12689
3387	22462.27612
3388	22461.02298
3389	22460.27889
3390	22459.69489
3391	22458.40773
3392	22456.92034
3393	22455.34349
3394	22453.59202
3395	22452.50874
3396	22450.59008
3397	22449.50048
3398	22448.52852
3399	22447.27822
3400	22445.67353
3401	22444.82306
3402	22443.29873
3403	22441.29336
3404	22440.54752
3405	22439.81456
3406	22438.73386
3407	22438.34584
3408	22437.37854
3409	22435.26572
3410	22434.21855
3411	22432.31422
3412	22431.75034
3413	22430.5778
3414	22429.33335
3415	22427.42108
3416	22426.75432
3417	22426.0388
3418	22425.03534
3419	22422.57482
3420	22421.84035
3421	22420.78691
3422	22418.66268
3423	22417.22987
3424	22415.86873
3425	22414.49809
3426	22413.91254
3427	22413.12749
3428	22412.4655
3429	22411.18774
3430	22410.53925
3431	22409.72119
3432	22408.60579
3433	22407.71616
3434	22407.43147
3435	22405.66656
3436	22403.84353
3437	22403.01649
3438	22402.30967
3439	22401.87336
3440	22401.71085
3441	22400.92403
3442	22399.911
3443	22398.90809
3444	22397.9264
3445	22397.37491
3446	22396.69754
3447	22396.05965
3448	22395.17181
3449	22394.01929
3450	22392.90219
3451	22392.20804
3452	22391.60865
3453	22389.99054
3454	22389.31834
3455	22388.07754
3456	22387.22038
3457	22386.92975
3458	22386.14456
3459	22384.81629
3460	22382.06075
3461	22381.25666
3462	22379.69933
3463	22378.23826
3464	22377.0124
3465	22376.05092
3466	22375.21974
3467	22373.97324
3468	22372.64332
3469	22371.60089
3470	22370.59016
3471	22369.41415
3472	22368.06211
3473	22367.52015
3474	22365.63845
3475	22363.53128
3476	22361.75141
3477	22359.88818
3478	22359.39387
3479	22357.7569
3480	22356.30705
3481	22354.66437
3482	22353.88537
3483	22352.75093
3484	22351.41674
3485	22350.93419
3486	22350.05452
3487	22349.65588
3488	22348.54829
3489	22346.72524
3490	22346.10619
3491	22345.60001
3492	22344.61505
3493	22344.02079
3494	22343.53785
3495	22343.20982
3496	22342.10209
3497	22340.74457
3498	22340.04905
3499	22339.08378
3500	22338.46459
3501	22336.49166
3502	22335.31981
3503	22334.18011
3504	22333.44363
3505	22331.6767
3506	22330.73281
3507	22329.53644
3508	22328.29152
3509	22327.59476
3510	22326.81988
3511	22326.34123
3512	22323.77909
3513	22322.28382
3514	22321.24196
3515	22320.46825
3516	22318.767
3517	22316.98276
3518	22315.43866
3519	22314.48636
3520	22313.44062
3521	22311.96534
3522	22310.57623
3523	22308.92575
3524	22307.90451
3525	22306.87276
3526	22305.95784
3527	22305.41437
3528	22304.63631
3529	22304.02006
3530	22302.53264
3531	22300.99845
3532	22300.03377
3533	22298.4871
3534	22297.51658
3535	22294.81918
3536	22293.58773
3537	22290.82048
3538	22290.42327
3539	22289.13207
3540	22288.28449
3541	22287.04153
3542	22286.42852
3543	22285.83522
3544	22284.8607
3545	22283.8771
3546	22282.77618
3547	22280.16957
3548	22278.88567
3549	22277.86712
3550	22275.94812
3551	22274.07601
3552	22272.71787
3553	22271.02358
3554	22268.5667
3555	22265.99268
3556	22265.0771
3557	22264.05669
3558	22263.13888
3559	22261.60412
3560	22261.4044
3561	22260.01218
3562	22258.13657
3563	22257.71822
3564	22256.83516
3565	22255.19874
3566	22254.3626
3567	22253.68198
3568	22252.17689
3569	22250.59908
3570	22250.40831
3571	22249.1462
3572	22247.8022
3573	22246.98874
3574	22245.8711
3575	22241.70616
3576	22240.99476
3577	22240.76804
3578	22237.24842
3579	22236.26077
3580	22235.43977
3581	22234.88057
3582	22233.3529
3583	22232.89579
3584	22231.94931
3585	22230.52111
3586	22229.13829
3587	22227.82118
3588	22226.81561
3589	22225.11019
3590	22224.34243
3591	22223.49048
3592	22222.22168
3593	22219.43312
3594	22217.77302
3595	22216.98891
3596	22216.67051
3597	22214.48336
3598	22212.87793
3599	22211.10377
3600	22209.76231
3601	22208.35243
3602	22207.38786
3603	22205.76659
3604	22205.44798
3605	22204.06538
3606	22202.95639
3607	22202.53626
3608	22201.97624
3609	22201.17402
3610	22200.46229
3611	22199.19041
3612	22197.6396
3613	22196.13792
3614	22194.37495
3615	22192.56778
3616	22191.62183
3617	22190.0495
3618	22188.74769
3619	22188.39002
3620	22187.55608
3621	22186.30653
3622	22185.26251
3623	22184.02777
3624	22181.8956
3625	22180.40628
3626	22178.86519
3627	22177.25925
3628	22176.4085
3629	22175.75505
3630	22174.84757
3631	22173.77948
3632	22173.26255
3633	22172.11281
3634	22171.42492
3635	22170.59801
3636	22169.7463
3637	22168.61517
3638	22168.07988
3639	22166.68035
3640	22166.19934
3641	22165.65201
3642	22164.35492
3643	22163.1552
3644	22159.87944
3645	22158.53157
3646	22157.66531
3647	22157.09042
3648	22155.78111
3649	22154.6482
3650	22154.16747
3651	22152.69461
3652	22152.19086
3653	22151.26905
3654	22150.28264
3655	22149.1219
3656	22147.88914
3657	22147.39515
3658	22146.06923
3659	22144.78806
3660	22143.50488
3661	22142.38369
3662	22141.16209
3663	22139.38852
3664	22138.83995
3665	22137.29669
3666	22136.98326
3667	22136.13571
3668	22134.82815
3669	22133.90293
3670	22133.67981
3671	22132.51122
3672	22131.67395
3673	22130.75235
3674	22130.34654
3675	22129.02146
3676	22127.96705
3677	22127.65458
3678	22126.95511
3679	22126.01843
3680	22124.82295
3681	22123.13934
3682	22122.66087
3683	22121.41411
3684	22120.49519
3685	22119.07839
3686	22118.38653
3687	22116.98055
3688	22116.20006
3689	22115.55932
3690	22114.11935
3691	22113.77999
3692	22113.08748
3693	22111.64377
3694	22110.48189
3695	22109.81259
3696	22107.78224
3697	22106.73991
3698	22105.68639
3699	22104.83133
3700	22104.11306
3701	22102.73768
3702	22101.2585
3703	22100.46044
3704	22098.68997
3705	22097.16255
3706	22096.2345
3707	22094.92522
3708	22093.03585
3709	22092.09036
3710	22091.23672
3711	22090.40599
3712	22088.81468
3713	22087.95965
3714	22085.5078
3715	22084.49034
3716	22082.96668
3717	22081.57857
3718	22080.33978
3719	22079.20571
3720	22077.78664
3721	22076.7307
3722	22075.65954
3723	22074.35858
3724	22072.87378
3725	22071.71686
3726	22071.01352
3727	22069.84871
3728	22068.7715
3729	22067.73282
3730	22066.78672
3731	22065.88321
3732	22064.8586
3733	22064.05902
3734	22062.93466
3735	22061.6547
3736	22060.80316
3737	22059.962
3738	22058.7396
3739	22056.90691
3740	22056.24417
3741	22054.88359
3742	22054.55654
3743	22053.83659
3744	22053.332
3745	22052.41672
3746	22051.00048
3747	22050.1904
3748	22048.33952
3749	22047.3398
3750	22046.23151
3751	22045.06401
3752	22044.31374
3753	22042.74277
3754	22041.31017
3755	22040.22361
3756	22039.75858
3757	22038.35712
3758	22037.23524
3759	22035.73324
3760	22034.77408
3761	22033.56926
3762	22033.07463
3763	22032.41765
3764	22031.09677
3765	22029.93166
3766	22029.21425
3767	22028.42394
3768	22027.0076
3769	22026.37605
3770	22025.77285
3771	22024.89541
3772	22022.22352
3773	22020.87796
3774	22020.03643
3775	22019.36848
3776	22018.67321
3777	22018.35629
3778	22017.48189
3779	22016.64913
3780	22016.53198
3781	22015.64571
3782	22014.50458
3783	22013.57675
3784	22012.98637
3785	22012.46482
3786	22011.05616
3787	22010.62557
3788	22009.98577
3789	22008.7452
3790	22007.94121
3791	22007.19026
3792	22006.88714
3793	22006.05427
3794	22005.22211
3795	22004.36364
3796	22002.92977
3797	22002.11169
3798	22001.03837
3799	22000.30564
3800	21999.51346
3801	21998.0359
3802	21997.57903
3803	21996.69065
3804	21995.59774
3805	21994.96797
3806	21994.26034
3807	21992.1729
3808	21990.89123
3809	21990.093
3810	21989.7407
3811	21988.98128
3812	21988.29142
3813	21986.66016
3814	21985.36818
3815	21984.41132
3816	21983.02373
3817	21981.76127
3818	21980.58585
3819	21979.60433
3820	21977.7394
3821	21975.95422
3822	21974.63542
3823	21972.28068
3824	21970.92126
3825	21969.91361
3826	21969.41234
3827	21968.1637
3828	21967.99517
3829	21966.84858
3830	21966.30962
3831	21965.69818
3832	21963.70328
3833	21961.45349
3834	21961.03462
3835	21960.37982
3836	21959.57652
3837	21958.95219
3838	21958.34433
3839	21957.6915
3840	21957.01002
3841	21955.45728
3842	21953.5843
3843	21951.73116
3844	21950.54432
3845	21949.58385
3846	21948.7288
3847	21946.7891
3848	21946.41373
3849	21945.6518
3850	21945.20712
3851	21944.69785
3852	21943.64945
3853	21942.26632
3854	21941.66398
3855	21941.12366
3856	21940.63393
3857	21939.83997
3858	21939.27862
3859	21938.45667
3860	21937.63596
3861	21936.92842
3862	21936.20613
3863	21935.20719
3864	21934.29457
3865	21933.85828
3866	21932.45903
3867	21931.24897
3868	21930.3138
3869	21929.17015
3870	21928.58405
3871	21928.11622
3872	21926.98479
3873	21926.2648
3874	21925.76453
3875	21924.7593
3876	21924.01708
3877	21923.51682
3878	21922.46557
3879	21921.38162
3880	21920.10075
3881	21919.48
3882	21918.85267
3883	21917.88464
3884	21917.05505
3885	21916.35511
3886	21915.66794
3887	21914.59238
3888	21913.65478
3889	21912.83797
3890	21910.74026
3891	21909.48408
3892	21908.62902
3893	21907.58526
3894	21906.43117
3895	21905.80126
3896	21904.74648
3897	21904.10829
3898	21903.5121
3899	21902.68348
3900	21901.88864
3901	21900.07355
3902	21898.28883
3903	21897.3146
3904	21896.59128
3905	21895.892
3906	21895.01075
3907	21893.85067
3908	21893.0947
3909	21890.54247
3910	21889.39057
3911	21888.6786
3912	21887.67209
3913	21886.26291
3914	21885.69475
3915	21884.63553
3916	21883.49982
3917	21881.17027
3918	21880.1911
3919	21879.4449
3920	21878.37029
3921	21877.8159
3922	21877.24097
3923	21876.19849
3924	21875.59681
3925	21874.88497
3926	21874.3139
3927	21872.57914
3928	21872.09147
3929	21871.18432
3930	21870.24362
3931	21868.411
3932	21867.40304
3933	21866.50972
3934	21865.42643
3935	21863.80342
3936	21860.92589
3937	21857.17646
3938	21856.4875
3939	21855.94465
3940	21855.20231
3941	21853.97227
3942	21853.0366
3943	21850.48442
3944	21849.04794
3945	21848.13164
3946	21847.18276
3947	21846.80665
3948	21845.76784
3949	21844.87264
3950	21843.95695
3951	21842.91367
3952	21841.12031
3953	21840.47104
3954	21839.78461
3955	21839.07573
3956	21837.49075
3957	21836.76918
3958	21836.13661
3959	21835.12447
3960	21834.00133
3961	21833.14573
3962	21832.67993
3963	21831.12961
3964	21830.10347
3965	21829.56165
3966	21828.62582
3967	21828.1373
3968	21826.48884
3969	21825.78298
3970	21825.28074
3971	21824.37986
3972	21823.6691
3973	21823.01072
3974	21821.97973
3975	21821.25531
3976	21820.88304
3977	21820.03951
3978	21819.22939
3979	21818.26605
3980	21816.84773
3981	21816.31234
3982	21815.75398
3983	21814.37447
3984	21813.89042
3985	21812.8118
3986	21811.87043
3987	21810.18076
3988	21809.27363
3989	21807.98525
3990	21807.09125
3991	21806.27356
3992	21805.02838
3993	21804.24321
3994	21803.56685
3995	21802.77903
3996	21802.34336
3997	21801.59374
3998	21800.55828
3999	21799.73749
4000	21799.39047
4001	21797.76712
4002	21796.42807
4003	21795.41769
4004	21793.25192
4005	21792.74011
4006	21792.26346
4007	21791.36264
4008	21790.12368
4009	21788.56225
4010	21788.01919
4011	21786.91414
4012	21786.05458
4013	21785.48188
4014	21784.77076
4015	21784.13277
4016	21782.42595
4017	21781.03228
4018	21780.25307
4019	21778.92487
4020	21777.76841
4021	21776.92452
4022	21775.81197
4023	21774.92874
4024	21774.40721
4025	21773.9986
4026	21772.81019
4027	21771.83754
4028	21771.10934
4029	21770.59718
4030	21770.31548
4031	21769.7537
4032	21768.75176
4033	21767.78546
4034	21767.31198
4035	21766.87957
4036	21766.15698
4037	21764.13262
4038	21763.52383
4039	21762.27628
4040	21761.19445
4041	21760.55654
4042	21759.39049
4043	21758.52343
4044	21757.72467
4045	21756.86658
4046	21755.93327
4047	21754.70599
4048	21754.12975
4049	21751.98002
4050	21750.03848
4051	21748.54497
4052	21747.97248
4053	21747.46407
4054	21745.33566
4055	21744.82073
4056	21744.09151
4057	21743.51536
4058	21741.70041
4059	21739.99287
4060	21738.77358
4061	21737.96897
4062	21737.25685
4063	21736.50428
4064	21735.52552
4065	21734.94539
4066	21734.34029
4067	21733.54867
4068	21732.96771
4069	21731.2271
4070	21730.56555
4071	21729.95917
4072	21729.20486
4073	21728.04787
4074	21727.41106
4075	21726.89886
4076	21726.14519
4077	21725.03111
4078	21723.27449
4079	21722.23771
4080	21721.4942
4081	21720.33714
4082	21719.23367
4083	21718.05058
4084	21717.54919
4085	21716.75187
4086	21716.21753
4087	21715.57643
4088	21714.24441
4089	21713.49307
4090	21711.9686
4091	21711.31515
4092	21710.3307
4093	21709.29354
4094	21708.71879
4095	21706.66441
4096	21706.0948
4097	21705.59122
4098	21705.18495
4099	21704.13042
4100	21703.65884
4101	21702.3362
4102	21700.77001
4103	21699.57611
4104	21698.32977
4105	21696.44103
4106	21696.12703
4107	21695.82313
4108	21694.10049
4109	21692.73292
4110	21690.8453
4111	21689.59348
4112	21689.21015
4113	21687.9605
4114	21686.80415
4115	21686.11983
4116	21684.13649
4117	21683.32409
4118	21681.88453
4119	21680.79884
4120	21680.12359
4121	21679.56441
4122	21678.48766
4123	21676.02588
4124	21674.84846
4125	21673.97008
4126	21673.10037
4127	21672.7777
4128	21672.47693
4129	21671.36904
4130	21670.38241
4131	21670.07723
4132	21668.53053
4133	21667.56361
4134	21666.45999
4135	21665.41791
4136	21664.85352
4137	21663.58914
4138	21662.46883
4139	21661.97353
4140	21660.89981
4141	21658.98835
4142	21657.66966
4143	21656.85898
4144	21655.7785
4145	21655.28313
4146	21654.53761
4147	21653.03746
4148	21652.39536
4149	21651.55379
4150	21649.75554
4151	21647.82368
4152	21646.38314
4153	21645.62746
4154	21644.25901
4155	21643.42603
4156	21642.19479
4157	21640.82415
4158	21639.70183
4159	21638.97398
4160	21638.41438
4161	21637.96093
4162	21636.84283
4163	21635.9625
4164	21635.57142
4165	21634.94498
4166	21634.3253
4167	21633.9334
4168	21632.55114
4169	21631.2287
4170	21630.31595
4171	21629.657
4172	21628.12675
4173	21626.77804
4174	21625.2809
4175	21624.13832
4176	21623.39944
4177	21622.55304
4178	21621.87887
4179	21621.0226
4180	21619.92612
4181	21619.40408
4182	21619.05194
4183	21618.29061
4184	21617.38921
4185	21616.48578
4186	21615.14589
4187	21614.30725
4188	21612.84793
4189	21611.20371
4190	21610.43197
4191	21609.76709
4192	21608.78058
4193	21607.78941
4194	21607.31117
4195	21606.68169
4196	21606.06989
4197	21605.3711
4198	21604.75839
4199	21603.94872
4200	21602.44149
4201	21601.85275
4202	21601.2171
4203	21600.05769
4204	21599.46717
4205	21598.73953
4206	21598.03809
4207	21597.00318
4208	21596.22375
4209	21595.61167
4210	21594.24218
4211	21593.2457
4212	21592.2625
4213	21591.36086
4214	21590.78842
4215	21590.50331
4216	21588.99991
4217	21587.51247
4218	21585.77662
4219	21584.64666
4220	21583.96334
4221	21582.9411
4222	21581.8157
4223	21580.54936
4224	21579.91594
4225	21579.25172
4226	21578.07874
4227	21577.61846
4228	21576.46622
4229	21575.73695
4230	21574.5452
4231	21574.05194
4232	21573.41235
4233	21573.01861
4234	21572.42675
4235	21569.44206
4236	21569.1677
4237	21566.88529
4238	21565.5271
4239	21564.67543
4240	21564.36976
4241	21562.93413
4242	21562.00979
4243	21561.17482
4244	21559.96705
4245	21559.11817
4246	21558.14671
4247	21557.51079
4248	21557.01077
4249	21556.54736
4250	21555.19161
4251	21553.45773
4252	21552.96135
4253	21552.62953
4254	21551.96756
4255	21550.86639
4256	21549.69016
4257	21548.53518
4258	21547.23947
4259	21546.13993
4260	21545.34254
4261	21543.44103
4262	21542.79632
4263	21542.07057
4264	21540.98914
4265	21539.89543
4266	21538.27045
4267	21537.77756
4268	21536.9603
4269	21535.73503
4270	21534.76792
4271	21533.70735
4272	21532.30952
4273	21531.13622
4274	21530.84109
4275	21529.68644
4276	21528.48881
4277	21527.38117
4278	21526.82045
4279	21525.83507
4280	21525.0625
4281	21524.41389
4282	21523.88644
4283	21523.45518
4284	21522.84109
4285	21522.46418
4286	21520.97319
4287	21520.51262
4288	21519.57516
4289	21518.97047
4290	21517.52598
4291	21516.84603
4292	21515.85137
4293	21514.67261
4294	21513.74009
4295	21512.82351
4296	21511.96881
4297	21511.04761
4298	21510.29385
4299	21509.15492
4300	21508.11186
4301	21507.60158
4302	21507.30286
4303	21506.04402
4304	21505.5701
4305	21504.90494
4306	21504.32174
4307	21502.46472
4308	21501.72862
4309	21500.37645
4310	21498.0983
4311	21497.2845
4312	21496.4118
4313	21495.75656
4314	21494.94705
4315	21494.63329
4316	21492.34316
4317	21489.65133
4318	21489.16941
4319	21488.13721
4320	21487.19511
4321	21486.14913
4322	21485.14447
4323	21483.90124
4324	21483.03367
4325	21482.0712
4326	21481.12358
4327	21479.83006
4328	21478.88113
4329	21476.75417
4330	21476.27598
4331	21474.98462
4332	21474.08796
4333	21472.88827
4334	21472.2251
4335	21471.12248
4336	21470.2665
4337	21469.46751
4338	21468.10107
4339	21467.22481
4340	21466.41283
4341	21465.13987
4342	21463.76677
4343	21462.85583
4344	21460.92549
4345	21459.81613
4346	21459.30239
4347	21458.58924
4348	21457.43985
4349	21456.47937
4350	21455.2083
4351	21454.49489
4352	21453.67753
4353	21452.88182
4354	21451.87459
4355	21450.41055
4356	21449.84452
4357	21448.54434
4358	21447.8975
4359	21446.95597
4360	21446.29828
4361	21446.05339
4362	21445.17653
4363	21444.14576
4364	21443.28974
4365	21442.34767
4366	21441.20066
4367	21440.34016
4368	21439.62079
4369	21438.84116
4370	21437.78468
4371	21437.44172
4372	21436.95671
4373	21435.36293
4374	21434.44879
4375	21433.15941
4376	21432.09157
4377	21431.73665
4378	21430.63464
4379	21430.13006
4380	21429.32001
4381	21428.36418
4382	21427.89592
4383	21427.12188
4384	21426.348
4385	21424.40411
4386	21423.40562
4387	21422.63704
4388	21421.29282
4389	21419.51428
4390	21418.57466
4391	21417.34995
4392	21416.97479
4393	21416.29577
4394	21415.64745
4395	21414.84936
4396	21413.94922
4397	21413.56724
4398	21412.98679
4399	21412.2484
4400	21411.5903
4401	21411.21352
4402	21410.77492
4403	21410.0618
4404	21408.49895
4405	21407.81391
4406	21406.89003
4407	21406.01933
4408	21405.58053
4409	21404.37958
4410	21403.71149
4411	21402.73401
4412	21402.35679
4413	21400.99462
4414	21399.98282
4415	21399.48149
4416	21398.76555
4417	21397.65851
4418	21396.9188
4419	21396.00999
4420	21395.43855
4421	21395.01038
4422	21393.64811
4423	21392.92704
4424	21392.19167
4425	21391.83014
4426	21390.67194
4427	21390.07706
4428	21388.91096
4429	21387.56684
4430	21387.16117
4431	21385.95304
4432	21385.21756
4433	21384.53441
4434	21382.79185
4435	21382.19035
4436	21380.24854
4437	21379.24432
4438	21378.34131
4439	21377.4183
4440	21376.73806
4441	21375.51369
4442	21374.5474
4443	21374.08632
4444	21373.24081
4445	21371.76036
4446	21371.12476
4447	21370.02028
4448	21368.88635
4449	21368.38397
4450	21366.54249
4451	21365.67744
4452	21364.76991
4453	21364.26637
4454	21363.60486
4455	21362.51791
4456	21362.23498
4457	21362.14079
4458	21361.87313
4459	21361.36803
4460	21360.1917
4461	21359.42198
4462	21358.87851
4463	21357.17739
4464	21355.9497
4465	21355.34773
4466	21354.12783
4467	21353.17622
4468	21352.07984
4469	21350.8173
4470	21350.17074
4471	21349.20823
4472	21348.52317
4473	21347.92834
4474	21347.17725
4475	21345.48871
4476	21344.91912
4477	21343.8704
4478	21342.82855
4479	21342.25893
4480	21340.618
4481	21339.95469
4482	21339.53369
4483	21338.43954
4484	21337.12654
4485	21335.84147
4486	21333.65612
4487	21332.71583
4488	21331.88048
4489	21331.28717
4490	21329.89438
4491	21329.00716
4492	21327.66761
4493	21326.83346
4494	21325.57058
4495	21324.84856
4496	21323.96082
4497	21323.02679
4498	21321.44612
4499	21320.33383
4500	21319.68129
4501	21319.2759
4502	21318.31438
4503	21317.57001
4504	21316.43947
4505	21315.96635
4506	21315.34186
4507	21314.60264
4508	21314.0079
4509	21313.41166
4510	21313.08331
4511	21312.18845
4512	21311.41433
4513	21310.51885
4514	21309.72371
4515	21309.19607
4516	21307.15458
4517	21305.98415
4518	21305.47476
4519	21304.08562
4520	21301.23506
4521	21300.83994
4522	21299.81255
4523	21299.12503
4524	21298.6691
4525	21297.5624
4526	21296.53575
4527	21296.0693
4528	21295.58883
4529	21294.71811
4530	21293.64333
4531	21292.34322
4532	21291.48493
4533	21291.09849
4534	21290.10519
4535	21289.13909
4536	21288.4246
4537	21287.82852
4538	21287.52921
4539	21286.83394
4540	21284.15992
4541	21283.59998
4542	21282.92358
4543	21281.97741
4544	21280.97529
4545	21280.37294
4546	21279.45423
4547	21278.48744
4548	21277.32533
4549	21276.67563
4550	21275.65956
4551	21274.48217
4552	21273.38271
4553	21272.55937
4554	21272.02241
4555	21270.93349
4556	21270.42373
4557	21269.5864
4558	21268.28928
4559	21266.43135
4560	21266.04605
4561	21265.49908
4562	21264.2264
4563	21263.60712
4564	21262.57344
4565	21262.32658
4566	21261.79667
4567	21260.98431
4568	21259.27364
4569	21256.29364
4570	21255.30045
4571	21254.4441
4572	21254.12038
4573	21253.29289
4574	21252.54668
4575	21252.13263
4576	21250.20897
4577	21249.19144
4578	21248.06432
4579	21246.80475
4580	21246.25087
4581	21245.40692
4582	21245.19853
4583	21244.08923
4584	21243.37998
4585	21242.95208
4586	21242.14852
4587	21241.58326
4588	21240.80446
4589	21240.3656
4590	21239.42831
4591	21238.85877
4592	21238.41279
4593	21237.65823
4594	21237.30713
4595	21236.59554
4596	21235.81971
4597	21234.25957
4598	21232.93792
4599	21231.83513
4600	21231.27792
4601	21230.20063
4602	21229.57634
4603	21228.92449
4604	21228.32538
4605	21227.58602
4606	21225.64283
4607	21225.03359
4608	21224.46803
4609	21223.91054
4610	21223.36709
4611	21222.92643
4612	21220.83957
4613	21220.31588
4614	21219.15784
4615	21218.33581
4616	21217.62768
4617	21217.31037
4618	21216.49062
4619	21215.75843
4620	21214.60104
4621	21212.89901
4622	21212.64157
4623	21211.5541
4624	21211.04073
4625	21210.01603
4626	21209.48182
4627	21208.95545
4628	21208.24577
4629	21207.25811
4630	21206.04101
4631	21205.29692
4632	21204.71808
4633	21204.22523
4634	21203.66478
4635	21202.58664
4636	21201.77919
4637	21200.66815
4638	21199.0917
4639	21198.17483
4640	21197.136
4641	21196.20618
4642	21194.65892
4643	21192.04657
4644	21191.36281
4645	21190.60416
4646	21188.62771
4647	21187.04816
4648	21186.35423
4649	21185.90328
4650	21184.5927
4651	21183.93438
4652	21183.36103
4653	21182.75366
4654	21181.35943
4655	21180.24075
4656	21178.59876
4657	21177.54922
4658	21176.03014
4659	21175.12458
4660	21174.52692
4661	21171.99606
4662	21170.91745
4663	21170.29951
4664	21169.59744
4665	21168.49204
4666	21167.41133
4667	21166.1435
4668	21165.57403
4669	21164.71749
4670	21164.07638
4671	21163.02915
4672	21161.98725
4673	21161.61136
4674	21161.068
4675	21159.94227
4676	21158.70207
4677	21157.68539
4678	21156.55573
4679	21155.56996
4680	21154.46055
4681	21153.87911
4682	21153.22571
4683	21151.95237
4684	21151.09487
4685	21150.68775
4686	21150.25471
4687	21149.20365
4688	21148.37716
4689	21147.60487
4690	21145.66197
4691	21144.41537
4692	21144.02165
4693	21143.15769
4694	21142.55843
4695	21141.18953
4696	21140.2803
4697	21139.18328
4698	21138.21186
4699	21137.7618
4700	21136.92131
4701	21136.18683
4702	21135.5634
4703	21134.0943
4704	21133.44697
4705	21132.83273
4706	21130.30609
4707	21129.55941
4708	21129.09989
4709	21127.96461
4710	21126.98221
4711	21126.42414
4712	21123.98
4713	21122.4237
4714	21121.66863
4715	21120.6928
4716	21120.41922
4717	21120.21251
4718	21119.04652
4719	21118.29207
4720	21116.34319
4721	21114.48119
4722	21113.77128
4723	21113.23078
4724	21112.67503
4725	21111.95888
4726	21111.38878
4727	21110.60419
4728	21108.93233
4729	21107.49244
4730	21106.89735
4731	21106.22129
4732	21105.12892
4733	21104.38264
4734	21103.35376
4735	21102.59489
4736	21101.47111
4737	21100.67458
4738	21099.77103
4739	21099.42639
4740	21098.00036
4741	21096.64445
4742	21095.9899
4743	21094.86468
4744	21093.96717
4745	21093.35119
4746	21092.48395
4747	21091.35191
4748	21090.52585
4749	21089.7267
4750	21088.86587
4751	21088.42178
4752	21086.08588
4753	21085.64354
4754	21085.13388
4755	21084.4998
4756	21083.88929
4757	21082.02156
4758	21079.35135
4759	21078.40937
4760	21077.32262
4761	21076.63484
4762	21075.11131
4763	21074.30519
4764	21071.82513
4765	21071.27213
4766	21069.10412
4767	21068.24337
4768	21066.72133
4769	21065.31403
4770	21063.89144
4771	21063.27028
4772	21061.7603
4773	21060.09139
4774	21059.75807
4775	21059.33979
4776	21058.63399
